amrs_concept_id,kenyaemr_concept_uuid
8299,160572AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8300,136163AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8301,161650AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8304,161595AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8317,159521AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8319,160109AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8329,117470AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8340,138010AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8342,125048AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8348,111967AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8349,160536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8350,160537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8351,5272AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8355,160653AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8356,1360AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8358,1914AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8360,159382AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8367,1591AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8394,121677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8523,162326AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8527,162065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8528,62064AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8531,162067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8532,162066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8536,1109AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8537,162069AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8538,162056AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8539,162057AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8540,162058AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8541,162059AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8542,162061AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8543,162062AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8544,162060AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8545,162071AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8546,162072AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8547,162073AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8548,162074AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8549,162076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8554,159941AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8558,162051AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8562,162131AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8564,161599AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8565,161601AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8566,159917AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8567,162121AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8571,123427AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8576,162054AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8578,162331AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8601,162311AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8602,162277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8607,159098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8615,7dbb5b43-861e-4816-a88f-caa976ac2050
8635,165474AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8676,162054AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8701,160429AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8702,085ce2e6-071e-43be-a32c-ecaac001e44f
8706,771638d9-9600-4a6b-8e5d-c6dcdedbc9cd
8707,162223AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8787,1734AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8832,159922AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8893,162305AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8919,147230AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8933,85620AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9000,162088AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9001,132623AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9025,161642AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9028,124994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9036,1403AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9041,161094AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9043,161356AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9044,159961AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9045,160022AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9046,161880AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9047,159985AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9048,160023AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9049,159952AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9050,162199AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9051,162200AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9052,160104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9053,160124AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9054,161564AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9055,162201AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9070,1855AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9082,160433AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9100,1288AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9181,159008AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9202,161550AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9203,160554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9303,bfe0cbb2-eea0-4431-a5c5-d0f49a4ed21b
9307,161440AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9318,164093AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9320,af430c90-a512-43eb-aa91-50143c385304
9329,141623AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9337,163293AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9434,162816AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9435,104565AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9461,112200AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9467,163042AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9471,163302AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9472,163303AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9473,156625AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9474,163304AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9482,166382AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9483,163404AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9484,167247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9488,161649AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9490,1692AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9491,128378AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9494,160456AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9495,162758AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9496,165577AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9497,104677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9506,1282AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9568,159418AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9590,06398e78-0d3e-43d5-8017-f2fc3865e2e0
9605,162549AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9607,166536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9609,d8262701-da92-455a-b206-23e5918871f6
9611,161558AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9613,163488AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9615,1282AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9728,159948AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9735,5275AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9736,b3b2fa9f-d4ac-42c1-8ac2-5cba19fa0403
9742,c49549c5-f761-408b-bc71-c0ae1fd16b73
9749,116995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9750,154311AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9751,aba5a106-719b-46f3-9199-224f3881a738
9754,162189AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9761,61d86c79-ad0e-4a97-8fb7-e8ef43bac49b
9764,164845AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9765,7e5eac79-31d5-4a31-a8ee-1b07f824aa67
9770,056AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9771,906ac5d0-566a-466e-93e4-2f23b4fb319b
9772,42ad51f2-dc4f-48eb-8440-9a0bd8969374
9773,1417AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9774,164515AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9775,162053AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9776,164433AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9777,160581AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9778,162696AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9779,1302AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9781,164401AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9782,cf543666-ce76-4e91-8b8d-c0b54a436a2e
9783,5d308c8c-ad49-45e1-9885-e5d09a8e5587
9784,160578AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9785,160578AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9791,164393AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9792,165356
9793,6cb0434b-baa2-4862-aec8-9c468a7340ba
9797,99d388b4-6f1c-4bc3-9e1c-0d5420635c99
9800,127750AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9803,5725724b-058b-45cc-9384-57221daa3a0d
9812,167452AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9818,9818bba5-ecd4-4cf9-a48f-5e5d9a48eec6
9895,162584AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10035,161624AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10055,155424AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10070,162140AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10082,166563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10085,95f73a05-7c52-4a8d-b3b1-f632a41d065d
10087,163766AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10102,167321AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10103,163088AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10104,6098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10105,6c91dbf1-030d-4946-a45d-6f747f6c867b
10106,162736AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10107,1743AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10108,1779AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10109,166365AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10115,164407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10116,160037AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10119,159492AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10121,138554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10138,160552AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10213,163515AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10223,127778AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10239,162747AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10252,68bfa3f3-1fc7-4d9d-bb41-e897c3c430ef
10268,9fb85385-b4fb-468c-b7c1-22f75834b4b0
10269,141748AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10302,162185AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10331,2f3e668b-695e-4a79-9531-15872b89e5c6
10350,1801AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10363,116030AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10364,160159AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10365,160158AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10366,133481AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10367,1603AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10381,a869d37b-bf4d-4946-9318-15ff505211a5
10390,1856AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10399,161074AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10400,06398e78-0d3e-43d5-8017-f2fc3865e2e0
10401,06398e78-0d3e-43d5-8017-f2fc3865e2e0
10402,163589AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10412,3d4f9e8e-46cc-4024-a1c4-d0167f2c84a4
10413,162502AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10420,9818bba5-ecd4-4cf9-a48f-5e5d9a48eec6
10422,161928AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10423,160085AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10424,135436AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10425,161543AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10426,162077AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10428,163454AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10431,166665AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10432,163750AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10433,148220AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10434,162080AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10437,1723AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10438,1721AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10439,1722AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10449,162080AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10450,162081AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10473,159921AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10474,49AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10475,1040AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10476,1326AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10477,844AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10479,163565AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10481,162082AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10485,1418AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10488,7bfe041e-e921-4798-b9fd-a8f222a56be2
10492,1822AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10516,164359AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10518,0c6d1673-a620-476b-b381-ddbcb0eeffc7
10530,4342d15d-22e2-456e-bbfd-16b42b2ec8c6
10557,163339AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10576,165475AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10591,1adbdc14-2324-4298-90d1-5b590c3cf094
10604,1732AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10647,164144AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10648,160551AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10649,160541AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10650,159495AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10651,160649AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10652,1693AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10653,160638AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10654,142917AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10655,119574AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10656,143129AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10657,141128AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10658,131040AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10659,114399AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10660,162626AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10661,140070AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10662,117698AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10663,112989AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10664,114395AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10665,121657AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10666,144576AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10667,131015AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10668,111721AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10669,133028AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10670,133469AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10671,132653AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10672,131032AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10673,126535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10674,141597AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10675,160208AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10676,163414AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10677,162309AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10678,1660AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10679,162276AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10680,162278AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10681,160557AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10682,162543AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10683,72609AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10684,162544AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10685,162547AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10686,162172AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10687,162175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10688,162176AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10689,162548AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10690,162177AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10691,162542AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10692,162536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10693,162537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10694,162538AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10695,162539AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10696,162540AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10697,162541AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10698,148888AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10699,118773AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10700,140039AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10701,159347AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10702,160754AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10703,160755AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10704,160756AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10705,160758AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10706,160753AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10707,162877AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10708,160080AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10709,160652AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10710,140125AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10711,123074AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10712,140940AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10713,140827AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10714,139100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10715,139075AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10716,135841AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10717,160285AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10718,110099AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10719,126318AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10720,123588AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10721,127639AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10722,140147AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10723,136522AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10724,136282AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10725,124087AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10726,159423AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10727,160430AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10728,160521AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10735,162878AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10736,162550AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10737,161561AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10738,164103AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10739,160631AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10740,160539AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10741,160640AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10742,159982AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10744,130059AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10746,163609AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10747,160534AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10748,160535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10749,161552AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10751,159968AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10752,159964AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10753,159981AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10754,159956AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10755,159958AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10756,160035AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10760,159976AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10761,162202AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10762,162203AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10763,162204AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10764,164104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10765,152526AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10766,163611AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10767,1662AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10775,160032AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10783,164073AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10784,164074AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10785,159098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10786,118983AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10787,512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10788,164075AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10790,162080AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10791,eb113c76-aef8-4890-a611-fe22ba003123
10793,160563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10794,4bd29eed-e486-426d-a2b6-7e5bb75319f6
10795,161361AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10796,104565AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10797,162565AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10798,162561AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10799,164511AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10800,164512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10801,162563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10802,162562AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10803,162559AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10804,164855AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10805,163300AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10806,113054AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10807,141585AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10808,142247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10809,135462AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10810,116558AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10811,125198AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10812,139581AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10813,111061AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10814,163530AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10817,1359AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10818,126952AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10819,126939AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10820,125201AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10821,160981AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10822,152228AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10823,128055AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10824,146893AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10826,145712AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10827,164440AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10828,118872AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10829,150817AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10830,157498AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10831,161652AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10832,162229AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10833,f62b0135-00b1-4217-b98a-4ef3f771a08b
10834,b463005c-29e5-4146-84fe-d5ddf0def837
10835,160246AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10836,163089AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10837,162695AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10838,164886AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10839,163164AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
